user_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,promotion,outcome
334,1,1) $0 - $100,35.23,1,0,Urban,1,Phone,Mens E-Mail,0
335,4,1) $0 - $100,63.22,1,0,Surburban,0,Web,Womens E-Mail,0
336,4,5) $500 - $750,550.59,1,0,Surburban,1,Web,No E-Mail,0
337,6,3) $200 - $350,232.94,1,0,Surburban,1,Multichannel,Mens E-Mail,0
338,11,1) $0 - $100,91.23,1,0,Urban,0,Web,Womens E-Mail,0
339,2,5) $500 - $750,571.53,1,0,Rural,1,Multichannel,Womens E-Mail,0
340,1,2) $100 - $200,169.31,0,1,Rural,1,Web,Womens E-Mail,0
341,10,3) $200 - $350,205.88,1,0,Urban,0,Phone,No E-Mail,0
342,1,"7) $1,000 +",1281.48,1,0,Urban,1,Phone,Mens E-Mail,0
343,3,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
344,3,5) $500 - $750,542.16,1,0,Urban,1,Phone,Mens E-Mail,0
345,7,4) $350 - $500,424.6,0,1,Surburban,1,Phone,Womens E-Mail,0
346,6,5) $500 - $750,507.25,0,1,Urban,1,Phone,Mens E-Mail,0
347,10,1) $0 - $100,29.99,1,0,Rural,0,Web,Mens E-Mail,0
348,2,4) $350 - $500,373.14,0,1,Urban,0,Multichannel,Womens E-Mail,0
349,7,1) $0 - $100,60.02,1,0,Surburban,1,Phone,Mens E-Mail,0
350,1,1) $0 - $100,68.5,0,1,Urban,0,Phone,No E-Mail,0
351,11,1) $0 - $100,37.45,0,1,Urban,0,Phone,No E-Mail,0
352,2,1) $0 - $100,38.34,1,0,Urban,0,Web,Womens E-Mail,0
353,5,5) $500 - $750,545.73,1,0,Surburban,1,Multichannel,Womens E-Mail,0
354,4,1) $0 - $100,70.39,0,1,Surburban,1,Web,No E-Mail,0
355,6,1) $0 - $100,98.8,0,1,Rural,1,Phone,Mens E-Mail,0
356,9,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0
357,5,5) $500 - $750,556.5,0,1,Rural,1,Web,Mens E-Mail,0
358,4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0
359,6,2) $100 - $200,136.26,0,1,Rural,1,Web,No E-Mail,0
360,2,"6) $750 - $1,000",936.63,1,0,Urban,1,Phone,Womens E-Mail,0
361,9,2) $100 - $200,172.14,0,1,Urban,0,Phone,Mens E-Mail,0
362,2,3) $200 - $350,203.52,1,1,Urban,1,Multichannel,No E-Mail,0
363,1,4) $350 - $500,422.81,0,1,Urban,0,Phone,Womens E-Mail,0
364,10,3) $200 - $350,320.11,0,1,Rural,0,Web,No E-Mail,0
365,12,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
366,8,3) $200 - $350,267.25,0,1,Surburban,0,Phone,Mens E-Mail,0
367,11,2) $100 - $200,164.9,0,1,Surburban,0,Phone,Womens E-Mail,0
368,11,3) $200 - $350,265.39,0,1,Surburban,0,Multichannel,Womens E-Mail,0
369,9,5) $500 - $750,744.22,1,0,Rural,1,Web,No E-Mail,0
370,3,1) $0 - $100,99.25,1,0,Surburban,1,Phone,No E-Mail,0
371,5,1) $0 - $100,62.49,1,0,Rural,0,Web,No E-Mail,0
372,4,1) $0 - $100,72.66,0,1,Surburban,1,Phone,Mens E-Mail,0
373,10,3) $200 - $350,333.65,0,1,Surburban,0,Web,No E-Mail,0
374,7,3) $200 - $350,340.18,0,1,Urban,0,Phone,No E-Mail,0
375,4,3) $200 - $350,300.58,0,1,Surburban,1,Web,Womens E-Mail,0
376,10,1) $0 - $100,62.63,0,1,Surburban,1,Phone,Mens E-Mail,0
377,10,4) $350 - $500,357.28,0,1,Surburban,0,Web,Womens E-Mail,0
378,5,3) $200 - $350,283.55,1,0,Urban,1,Phone,No E-Mail,0
379,9,1) $0 - $100,48.93,1,0,Rural,1,Phone,Womens E-Mail,0
380,9,1) $0 - $100,54.34,1,0,Surburban,0,Phone,Mens E-Mail,0
381,5,3) $200 - $350,247.82,1,0,Urban,0,Phone,Mens E-Mail,0
382,11,2) $100 - $200,178.56,1,0,Urban,0,Phone,Mens E-Mail,0
383,2,1) $0 - $100,86.38,1,0,Urban,1,Web,Mens E-Mail,0
384,7,3) $200 - $350,233.4,1,1,Urban,0,Multichannel,No E-Mail,0
385,2,2) $100 - $200,189.67,1,0,Rural,1,Web,Womens E-Mail,0
386,1,"7) $1,000 +",1524.15,1,0,Rural,1,Web,No E-Mail,0
387,5,5) $500 - $750,544.43,0,1,Urban,1,Web,Womens E-Mail,0
388,8,1) $0 - $100,60.69,1,0,Urban,1,Phone,Womens E-Mail,0
389,10,1) $0 - $100,57.71,0,1,Surburban,0,Web,Mens E-Mail,0
390,4,4) $350 - $500,410.86,0,1,Urban,0,Web,No E-Mail,0
391,6,1) $0 - $100,40.24,1,0,Surburban,1,Phone,Mens E-Mail,0
392,9,5) $500 - $750,535.17,0,1,Surburban,1,Web,Mens E-Mail,0
393,3,5) $500 - $750,584.63,1,1,Surburban,1,Web,No E-Mail,0
394,1,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0
395,3,"7) $1,000 +",1570.59,1,1,Urban,1,Web,Womens E-Mail,0
396,5,2) $100 - $200,119.47,1,0,Surburban,0,Phone,No E-Mail,0
397,7,1) $0 - $100,68.86,0,1,Surburban,0,Phone,No E-Mail,0
398,3,1) $0 - $100,68.81,0,1,Urban,0,Phone,Mens E-Mail,0
399,9,2) $100 - $200,165.62,0,1,Urban,0,Web,No E-Mail,0
400,1,5) $500 - $750,686.08,1,1,Urban,1,Web,No E-Mail,0
401,3,3) $200 - $350,263.07,0,1,Surburban,0,Web,Womens E-Mail,0
402,5,5) $500 - $750,568.26,0,1,Surburban,1,Multichannel,Womens E-Mail,0
403,7,2) $100 - $200,145.89,0,1,Urban,0,Phone,No E-Mail,0
404,2,2) $100 - $200,190.4,0,1,Rural,1,Web,Womens E-Mail,0
405,5,"6) $750 - $1,000",964.59,0,1,Surburban,1,Phone,No E-Mail,0
406,10,2) $100 - $200,158.55,0,1,Surburban,0,Phone,Womens E-Mail,0
407,7,5) $500 - $750,578.35,0,1,Surburban,1,Web,Mens E-Mail,0
408,7,1) $0 - $100,93.33,1,0,Urban,0,Web,No E-Mail,0
409,9,2) $100 - $200,157.76,1,0,Urban,0,Phone,Womens E-Mail,0
410,2,"6) $750 - $1,000",762,1,0,Surburban,1,Web,Womens E-Mail,0
411,5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
412,2,3) $200 - $350,235.19,1,0,Urban,1,Multichannel,Womens E-Mail,0
413,5,1) $0 - $100,42.3,0,1,Urban,0,Phone,No E-Mail,0
414,4,4) $350 - $500,474.94,0,1,Urban,1,Web,Mens E-Mail,0
415,7,3) $200 - $350,291.88,1,0,Urban,0,Multichannel,No E-Mail,0
416,3,1) $0 - $100,80.51,1,0,Surburban,1,Web,Womens E-Mail,0
417,2,3) $200 - $350,224.69,1,1,Urban,0,Web,Womens E-Mail,0
418,6,1) $0 - $100,32.17,1,0,Urban,1,Phone,Mens E-Mail,0
419,4,5) $500 - $750,553.42,1,0,Rural,1,Web,Womens E-Mail,0
420,1,3) $200 - $350,219.3,0,1,Surburban,0,Phone,Womens E-Mail,0
421,1,3) $200 - $350,200.26,1,0,Surburban,0,Multichannel,No E-Mail,0
422,8,"7) $1,000 +",1137.96,0,1,Surburban,1,Phone,Mens E-Mail,0
423,8,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0
424,9,1) $0 - $100,51.53,1,0,Surburban,1,Phone,No E-Mail,0
425,3,2) $100 - $200,177.36,0,1,Surburban,1,Web,Mens E-Mail,0
426,9,1) $0 - $100,34.75,1,0,Urban,1,Web,No E-Mail,0
427,8,4) $350 - $500,402.84,1,0,Surburban,0,Phone,No E-Mail,0
428,1,3) $200 - $350,276.21,1,0,Surburban,0,Phone,No E-Mail,0
429,1,"6) $750 - $1,000",960.02,1,1,Rural,1,Web,No E-Mail,0
430,1,2) $100 - $200,100.92,0,1,Urban,1,Web,No E-Mail,0
431,7,"6) $750 - $1,000",770.87,1,1,Urban,1,Phone,Womens E-Mail,0
432,7,1) $0 - $100,63.95,1,0,Urban,1,Phone,Womens E-Mail,0
433,7,3) $200 - $350,348.44,0,1,Surburban,1,Web,Mens E-Mail,0
434,11,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0
435,3,3) $200 - $350,216.08,0,1,Urban,0,Phone,No E-Mail,0
436,3,3) $200 - $350,211.88,1,1,Surburban,0,Web,Womens E-Mail,0
437,9,2) $100 - $200,129.46,1,0,Urban,1,Phone,Mens E-Mail,0
438,11,2) $100 - $200,189.23,1,0,Surburban,0,Web,Womens E-Mail,0
439,10,2) $100 - $200,149.31,0,1,Rural,1,Phone,Womens E-Mail,0
440,4,3) $200 - $350,218.92,0,1,Surburban,0,Web,Mens E-Mail,0
441,3,2) $100 - $200,109.34,0,1,Surburban,0,Phone,Mens E-Mail,0
442,2,1) $0 - $100,32.18,1,0,Surburban,1,Web,Mens E-Mail,0
443,7,3) $200 - $350,287.73,1,1,Urban,0,Web,No E-Mail,0
444,4,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0
445,12,1) $0 - $100,98.17,0,1,Surburban,1,Web,No E-Mail,0
446,3,3) $200 - $350,297.33,0,1,Urban,0,Phone,Womens E-Mail,0
447,5,5) $500 - $750,728.99,1,0,Urban,1,Web,Mens E-Mail,0
448,9,4) $350 - $500,483.16,1,1,Urban,0,Phone,Mens E-Mail,0
449,4,1) $0 - $100,93.36,1,0,Surburban,1,Phone,No E-Mail,0
450,2,5) $500 - $750,542.34,0,1,Urban,1,Phone,No E-Mail,0
451,9,1) $0 - $100,44.68,1,0,Urban,0,Phone,No E-Mail,0
452,6,3) $200 - $350,265.61,0,1,Surburban,1,Multichannel,Womens E-Mail,42.66
453,4,2) $100 - $200,184.47,1,0,Rural,0,Phone,Womens E-Mail,0
454,8,1) $0 - $100,69.67,1,0,Rural,1,Web,Womens E-Mail,0
455,2,2) $100 - $200,188.03,1,0,Urban,1,Phone,No E-Mail,0
456,1,"7) $1,000 +",1873.15,0,1,Urban,1,Phone,Womens E-Mail,0
457,1,2) $100 - $200,132.46,1,0,Urban,0,Phone,No E-Mail,0
458,8,2) $100 - $200,167.05,0,1,Urban,0,Phone,No E-Mail,0
459,3,2) $100 - $200,179.31,0,1,Urban,0,Web,No E-Mail,0
460,1,2) $100 - $200,101.99,0,1,Surburban,0,Web,Womens E-Mail,29.99
461,1,3) $200 - $350,290.03,1,1,Urban,0,Web,No E-Mail,0
462,1,1) $0 - $100,89.59,0,1,Surburban,1,Web,Mens E-Mail,0
463,4,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0
464,2,"6) $750 - $1,000",851.45,1,1,Rural,1,Web,No E-Mail,0
465,1,3) $200 - $350,248.43,1,0,Surburban,1,Phone,No E-Mail,0
466,3,2) $100 - $200,141.2,0,1,Surburban,1,Phone,No E-Mail,0
467,9,1) $0 - $100,69.9,1,0,Surburban,1,Web,Womens E-Mail,0
468,7,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
469,6,2) $100 - $200,113.6,1,0,Surburban,1,Phone,No E-Mail,0
470,10,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
471,9,3) $200 - $350,302.52,1,0,Urban,0,Phone,Mens E-Mail,0
472,3,1) $0 - $100,73.99,0,1,Surburban,0,Phone,No E-Mail,0
473,1,1) $0 - $100,79.5,0,1,Surburban,0,Web,No E-Mail,0
474,12,2) $100 - $200,103.6,1,0,Rural,0,Phone,No E-Mail,0
475,1,2) $100 - $200,137.29,0,1,Urban,0,Phone,No E-Mail,0
476,8,1) $0 - $100,34.8,0,1,Surburban,1,Phone,Womens E-Mail,0
477,6,2) $100 - $200,114.74,1,0,Urban,0,Web,No E-Mail,0
478,8,3) $200 - $350,244.94,1,0,Surburban,0,Phone,Womens E-Mail,0
479,1,4) $350 - $500,452.72,0,1,Rural,0,Web,Womens E-Mail,0
480,5,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0
481,1,4) $350 - $500,386.11,1,1,Urban,0,Multichannel,Mens E-Mail,0
482,8,1) $0 - $100,45.78,1,0,Surburban,0,Phone,No E-Mail,0
483,6,4) $350 - $500,358.77,0,1,Surburban,0,Web,No E-Mail,0
484,5,2) $100 - $200,141.74,1,0,Surburban,0,Web,No E-Mail,0
485,9,3) $200 - $350,205.33,1,0,Surburban,1,Multichannel,Mens E-Mail,0
486,1,5) $500 - $750,629.85,1,0,Urban,1,Web,Mens E-Mail,0
487,9,1) $0 - $100,64.09,1,0,Surburban,0,Phone,Womens E-Mail,0
488,4,2) $100 - $200,162.56,0,1,Urban,1,Phone,Womens E-Mail,0
489,9,4) $350 - $500,383.77,0,1,Surburban,1,Phone,Mens E-Mail,0
490,6,1) $0 - $100,64.33,1,0,Rural,0,Web,No E-Mail,0
491,11,2) $100 - $200,143.65,0,1,Urban,1,Phone,Womens E-Mail,0
492,12,1) $0 - $100,63.28,1,0,Urban,1,Phone,Mens E-Mail,0
493,6,2) $100 - $200,108.83,1,0,Urban,0,Phone,Mens E-Mail,0
494,4,2) $100 - $200,121.87,1,0,Rural,0,Web,No E-Mail,0
495,10,4) $350 - $500,489.29,0,1,Surburban,0,Phone,Mens E-Mail,0
496,2,2) $100 - $200,199.97,0,1,Surburban,0,Phone,Mens E-Mail,0
497,4,5) $500 - $750,614.83,1,0,Urban,1,Multichannel,No E-Mail,0
498,5,2) $100 - $200,103.44,0,1,Rural,1,Web,Womens E-Mail,0
499,9,2) $100 - $200,199.38,0,1,Urban,1,Phone,Mens E-Mail,0
500,4,3) $200 - $350,224.04,1,0,Urban,0,Web,No E-Mail,0
501,3,1) $0 - $100,80.65,0,1,Surburban,1,Web,Womens E-Mail,0
502,3,1) $0 - $100,66.47,1,0,Rural,1,Web,Mens E-Mail,0
503,9,1) $0 - $100,33.63,0,1,Rural,0,Phone,No E-Mail,0
504,6,5) $500 - $750,528.03,1,1,Urban,1,Multichannel,Womens E-Mail,0
505,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0
506,2,2) $100 - $200,109.81,1,0,Urban,1,Web,No E-Mail,0
507,10,5) $500 - $750,507.15,0,1,Rural,1,Web,Womens E-Mail,0
508,10,2) $100 - $200,161.43,0,1,Surburban,1,Web,No E-Mail,0
509,12,1) $0 - $100,90.15,1,0,Surburban,0,Web,Mens E-Mail,0
510,1,5) $500 - $750,567.13,0,1,Rural,1,Phone,Womens E-Mail,0
511,1,5) $500 - $750,681.12,1,0,Rural,1,Phone,Mens E-Mail,0
512,9,2) $100 - $200,198.54,0,1,Urban,0,Phone,No E-Mail,0
513,11,3) $200 - $350,301,1,1,Surburban,1,Web,No E-Mail,0
514,2,4) $350 - $500,378.5,0,1,Urban,0,Web,Mens E-Mail,80.58
515,10,2) $100 - $200,131.95,0,1,Surburban,0,Phone,No E-Mail,0
516,6,2) $100 - $200,179.51,0,1,Urban,0,Phone,Womens E-Mail,0
517,10,4) $350 - $500,375.34,1,0,Rural,0,Web,No E-Mail,0
518,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
519,1,3) $200 - $350,286.31,1,1,Surburban,0,Web,No E-Mail,0
520,7,5) $500 - $750,600.13,1,1,Urban,1,Phone,No E-Mail,0
521,6,2) $100 - $200,107.42,0,1,Urban,1,Web,No E-Mail,0
522,1,"7) $1,000 +",1515.82,1,1,Surburban,1,Multichannel,Womens E-Mail,499
523,2,2) $100 - $200,102.99,0,1,Surburban,0,Phone,No E-Mail,0
524,10,3) $200 - $350,317.16,1,0,Urban,0,Web,Womens E-Mail,0
525,7,3) $200 - $350,297.6,1,0,Surburban,0,Web,No E-Mail,0
526,10,5) $500 - $750,599.06,0,1,Urban,1,Web,Womens E-Mail,0
527,10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0
528,1,"6) $750 - $1,000",783.8,1,1,Surburban,1,Web,No E-Mail,0
529,9,1) $0 - $100,89.96,1,0,Surburban,0,Web,Mens E-Mail,0
530,8,2) $100 - $200,155.75,0,1,Urban,1,Phone,No E-Mail,0
531,11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0
532,5,1) $0 - $100,47.98,0,1,Urban,0,Web,Womens E-Mail,0
533,8,2) $100 - $200,135.67,1,0,Rural,1,Web,Mens E-Mail,0
534,11,5) $500 - $750,504.86,1,0,Rural,1,Multichannel,Womens E-Mail,0
535,1,"6) $750 - $1,000",904.58,0,1,Surburban,1,Phone,Womens E-Mail,0
536,11,3) $200 - $350,312.41,1,0,Urban,1,Web,Womens E-Mail,0
537,9,4) $350 - $500,404.03,1,1,Urban,0,Multichannel,No E-Mail,0
538,7,3) $200 - $350,251.05,1,0,Surburban,0,Multichannel,Womens E-Mail,0
539,1,1) $0 - $100,30.01,0,1,Urban,1,Web,Womens E-Mail,0
540,1,2) $100 - $200,155.65,1,0,Urban,0,Web,No E-Mail,0
541,12,1) $0 - $100,36.67,0,1,Urban,0,Web,Mens E-Mail,195.83
542,12,1) $0 - $100,49.27,1,0,Urban,1,Phone,Womens E-Mail,0
543,1,5) $500 - $750,563.7,1,0,Surburban,1,Multichannel,Mens E-Mail,0
544,6,3) $200 - $350,265.2,1,0,Surburban,0,Phone,Mens E-Mail,0
545,1,4) $350 - $500,357.56,0,1,Surburban,0,Phone,No E-Mail,0
546,11,3) $200 - $350,206.97,1,0,Surburban,0,Web,Mens E-Mail,0
547,7,"7) $1,000 +",1222.53,1,1,Rural,1,Phone,Mens E-Mail,0
548,5,1) $0 - $100,67.55,1,0,Surburban,0,Phone,Mens E-Mail,0
549,9,2) $100 - $200,108.59,1,0,Rural,1,Web,Mens E-Mail,0
550,1,5) $500 - $750,615.04,1,1,Surburban,1,Phone,No E-Mail,0
551,7,2) $100 - $200,153.17,1,0,Rural,0,Phone,Mens E-Mail,0
552,9,1) $0 - $100,40.16,1,0,Urban,1,Phone,Womens E-Mail,0
553,4,2) $100 - $200,127.51,1,0,Urban,1,Web,No E-Mail,0
554,8,1) $0 - $100,60.9,0,1,Rural,1,Phone,No E-Mail,0
555,1,3) $200 - $350,234.17,1,0,Rural,1,Phone,No E-Mail,0
556,12,2) $100 - $200,145.27,1,0,Urban,1,Web,Mens E-Mail,0
557,11,2) $100 - $200,112.61,0,1,Urban,0,Web,No E-Mail,0
558,5,2) $100 - $200,168.1,1,0,Surburban,0,Web,No E-Mail,0
559,1,5) $500 - $750,745.63,1,1,Urban,1,Multichannel,Womens E-Mail,0
560,6,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0
561,5,1) $0 - $100,37.79,0,1,Surburban,0,Web,No E-Mail,0
562,8,"6) $750 - $1,000",772.55,1,0,Surburban,1,Web,Womens E-Mail,0
563,4,1) $0 - $100,70.16,0,1,Surburban,0,Web,No E-Mail,0
564,7,2) $100 - $200,115.07,0,1,Surburban,0,Phone,Womens E-Mail,0
565,3,3) $200 - $350,248.26,0,1,Surburban,1,Multichannel,Womens E-Mail,0
566,6,1) $0 - $100,65.1,1,0,Urban,0,Phone,Mens E-Mail,0
567,1,5) $500 - $750,585.14,1,0,Surburban,1,Multichannel,Womens E-Mail,0
568,9,3) $200 - $350,297.59,0,1,Surburban,1,Phone,Mens E-Mail,118.39
569,7,4) $350 - $500,409.76,1,1,Urban,0,Multichannel,Mens E-Mail,0
570,9,1) $0 - $100,60.15,0,1,Surburban,0,Web,Mens E-Mail,0
571,1,2) $100 - $200,111.37,0,1,Surburban,1,Web,No E-Mail,0
572,7,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0
573,1,1) $0 - $100,87,0,1,Rural,1,Phone,Mens E-Mail,0
574,2,1) $0 - $100,46.47,0,1,Surburban,1,Web,No E-Mail,0
575,11,3) $200 - $350,297.25,0,1,Urban,1,Phone,Womens E-Mail,0
576,9,2) $100 - $200,129.29,0,1,Urban,1,Web,No E-Mail,0
577,5,2) $100 - $200,150.06,1,0,Rural,1,Web,Womens E-Mail,0
578,3,5) $500 - $750,708.62,0,1,Surburban,1,Phone,Mens E-Mail,0
579,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0
580,2,5) $500 - $750,531.69,0,1,Urban,1,Phone,Womens E-Mail,0
581,10,2) $100 - $200,113.33,0,1,Urban,0,Web,No E-Mail,0
582,4,5) $500 - $750,737.33,0,1,Surburban,1,Web,Mens E-Mail,0
583,12,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0
584,6,"7) $1,000 +",1292.1,1,0,Surburban,1,Web,Womens E-Mail,0
585,11,3) $200 - $350,272.89,1,0,Surburban,1,Web,Womens E-Mail,0
586,4,3) $200 - $350,302.86,0,1,Surburban,1,Phone,Womens E-Mail,0
587,11,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
588,7,"6) $750 - $1,000",758.59,0,1,Surburban,1,Web,Mens E-Mail,0
589,4,2) $100 - $200,174.55,1,0,Rural,1,Web,Mens E-Mail,0
590,9,1) $0 - $100,76.72,1,0,Surburban,0,Phone,No E-Mail,0
591,6,3) $200 - $350,334.34,0,1,Rural,0,Multichannel,Mens E-Mail,0
592,12,2) $100 - $200,108.83,1,0,Rural,0,Web,Mens E-Mail,0
593,10,3) $200 - $350,319.45,0,1,Urban,0,Phone,Mens E-Mail,0
594,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0
595,3,4) $350 - $500,367.27,0,1,Surburban,1,Phone,No E-Mail,0
596,8,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
597,10,2) $100 - $200,102.82,1,0,Surburban,1,Web,Mens E-Mail,0
598,10,2) $100 - $200,189.02,0,1,Rural,1,Phone,Womens E-Mail,0
599,4,5) $500 - $750,739.84,1,0,Urban,1,Phone,Mens E-Mail,0
600,4,1) $0 - $100,85.64,1,0,Surburban,1,Web,Womens E-Mail,0
601,6,2) $100 - $200,161.43,0,1,Surburban,0,Web,Mens E-Mail,0
602,8,3) $200 - $350,346.57,1,0,Urban,1,Web,No E-Mail,0
603,7,5) $500 - $750,729.01,0,1,Rural,1,Phone,No E-Mail,0
604,10,1) $0 - $100,51.33,1,0,Surburban,1,Web,Mens E-Mail,0
605,2,2) $100 - $200,159.22,0,1,Surburban,0,Web,Mens E-Mail,0
606,5,"7) $1,000 +",1079.62,1,1,Surburban,1,Web,No E-Mail,29.99
607,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
608,11,1) $0 - $100,43.51,0,1,Surburban,0,Web,No E-Mail,0
609,10,2) $100 - $200,163.8,0,1,Urban,1,Web,Mens E-Mail,0
610,9,3) $200 - $350,212.32,1,0,Surburban,0,Multichannel,No E-Mail,0
611,7,2) $100 - $200,147.81,1,0,Surburban,1,Web,Mens E-Mail,0
612,5,2) $100 - $200,168.93,1,0,Urban,1,Web,Womens E-Mail,0
613,6,"7) $1,000 +",1462.5,1,0,Urban,1,Phone,Womens E-Mail,0
614,1,5) $500 - $750,544.98,1,0,Urban,1,Web,No E-Mail,0
615,11,3) $200 - $350,322.87,0,1,Rural,0,Phone,Womens E-Mail,0
616,7,5) $500 - $750,508.18,1,0,Urban,1,Web,Mens E-Mail,0
617,1,1) $0 - $100,50.62,1,0,Urban,0,Web,No E-Mail,0
618,1,"6) $750 - $1,000",806.91,1,1,Surburban,1,Multichannel,Womens E-Mail,0
619,5,3) $200 - $350,291.17,1,0,Surburban,0,Multichannel,No E-Mail,0
620,6,4) $350 - $500,447.01,0,1,Urban,1,Web,Womens E-Mail,0
621,5,"6) $750 - $1,000",777.95,1,0,Surburban,1,Web,No E-Mail,0
622,9,2) $100 - $200,174.11,1,0,Surburban,0,Phone,Womens E-Mail,0
623,5,1) $0 - $100,30.59,0,1,Urban,1,Web,Mens E-Mail,0
624,4,3) $200 - $350,305.76,0,1,Surburban,0,Phone,No E-Mail,0
625,8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0
626,8,3) $200 - $350,256.83,0,1,Urban,1,Web,No E-Mail,0
627,7,4) $350 - $500,462.7,0,1,Surburban,1,Multichannel,No E-Mail,0
628,7,4) $350 - $500,489.49,1,0,Rural,1,Web,No E-Mail,0
629,1,4) $350 - $500,352.99,1,0,Urban,0,Web,Womens E-Mail,0
630,3,1) $0 - $100,54.79,1,0,Surburban,0,Phone,Womens E-Mail,0
631,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0
632,5,1) $0 - $100,54.14,0,1,Surburban,1,Web,Womens E-Mail,0
633,3,2) $100 - $200,104,0,1,Urban,0,Phone,Womens E-Mail,0
634,2,3) $200 - $350,231.27,0,1,Urban,1,Phone,No E-Mail,0
635,2,1) $0 - $100,50.37,1,0,Urban,0,Phone,Mens E-Mail,0
636,9,2) $100 - $200,189.33,1,0,Urban,1,Phone,No E-Mail,0
637,1,4) $350 - $500,368.01,0,1,Urban,0,Web,No E-Mail,0
638,1,3) $200 - $350,331.21,1,0,Rural,1,Phone,No E-Mail,0
639,2,2) $100 - $200,186.51,0,1,Surburban,0,Phone,Mens E-Mail,0
640,9,4) $350 - $500,433.89,0,1,Rural,0,Phone,Mens E-Mail,0
641,8,1) $0 - $100,90.62,1,0,Urban,0,Phone,No E-Mail,0
642,7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
643,2,1) $0 - $100,44.37,0,1,Surburban,0,Web,Mens E-Mail,0
644,1,5) $500 - $750,539.96,0,1,Surburban,1,Web,Womens E-Mail,0
645,3,1) $0 - $100,43,1,0,Urban,0,Phone,No E-Mail,0
646,10,2) $100 - $200,145.73,0,1,Urban,1,Phone,No E-Mail,0
647,3,1) $0 - $100,80.86,1,0,Rural,1,Phone,No E-Mail,0
648,9,5) $500 - $750,646.2,1,0,Urban,1,Phone,Womens E-Mail,0
649,1,5) $500 - $750,585.22,1,0,Urban,1,Phone,Womens E-Mail,0
650,2,3) $200 - $350,202.92,0,1,Surburban,0,Phone,Mens E-Mail,0
651,7,1) $0 - $100,78.57,1,0,Urban,1,Web,Womens E-Mail,0
652,1,5) $500 - $750,735.63,1,0,Rural,1,Phone,Womens E-Mail,0
653,9,2) $100 - $200,162.44,1,0,Urban,0,Web,Womens E-Mail,0
654,10,3) $200 - $350,226.15,0,1,Surburban,1,Multichannel,Mens E-Mail,0
655,10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0
656,9,2) $100 - $200,179.43,0,1,Urban,0,Web,Womens E-Mail,0
657,6,5) $500 - $750,549.78,1,0,Surburban,1,Web,Mens E-Mail,0
658,9,1) $0 - $100,34.72,0,1,Surburban,1,Phone,No E-Mail,0
659,1,1) $0 - $100,61.08,0,1,Rural,0,Web,Womens E-Mail,70.85
660,1,1) $0 - $100,92.29,0,1,Rural,1,Phone,No E-Mail,0
661,4,3) $200 - $350,316.87,0,1,Urban,1,Web,Mens E-Mail,0
662,2,2) $100 - $200,189.02,0,1,Urban,1,Phone,No E-Mail,0
663,2,3) $200 - $350,210.51,0,1,Urban,0,Phone,Mens E-Mail,0
664,9,3) $200 - $350,301.15,1,1,Surburban,0,Phone,Mens E-Mail,0
665,9,2) $100 - $200,127.38,1,0,Surburban,0,Web,Womens E-Mail,0
666,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
667,9,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
668,1,1) $0 - $100,70.17,1,0,Surburban,0,Web,No E-Mail,0
